1988	11	30	7.9403	8.2476	8.611	8.6901	8.6987	8.7266	8.7723	8.825	8.8769	8.924	8.9646	8.9978	9.0239	9.0432	9.0562	9.0634	9.0656	9.0633	9.0571	9.0474	9.0349	9.0197	9.0025	8.9835	8.963	8.9413	8.9187	8.8953	8.8714	8.8471	8.8225	8.7978
1988	12	7	8.1036	8.4682	8.7152	8.7425	8.7314	8.7431	8.7679	8.7963	8.8234	8.8471	8.8666	8.8817	8.8927	8.8999	8.9036	8.9043	8.9023	8.898	8.8917	8.8837	8.8743	8.8638	8.8523	8.8401	8.8273	8.8139	8.8003	8.7865	8.7725	8.7584	8.7444	8.7304
1988	12	14	8.238	8.6311	8.968	8.9959	8.9843	8.993	9.0115	9.0301	9.0445	9.0532	9.0561	9.0538	9.047	9.0364	9.0227	9.0066	8.9886	8.9693	8.949	8.9281	8.9069	8.8855	8.8642	8.8432	8.8225	8.8022	8.7824	8.7631	8.7445	8.7264	8.709	8.6922
1988	12	21	8.2092	8.4394	8.9429	8.8971	8.8736	8.8877	8.911	8.932	8.9472	8.9558	8.9583	8.9554	8.948	8.937	8.923	8.9069	8.8891	8.8701	8.8503	8.8301	8.8097	8.7893	8.7691	8.7492	8.7297	8.7107	8.6922	8.6744	8.6571	8.6404	8.6244	8.6089
1988	12	28	8.3723	8.6598	8.9913	9.0012	9.0043	9.0295	9.0553	9.073	9.0808	9.0795	9.0705	9.0554	9.0356	9.0124	8.9869	8.9598	8.9318	8.9035	8.8753	8.8475	8.8203	8.7938	8.7683	8.7437	8.7201	8.6975	8.676	8.6554	8.6359	8.6173	8.5996	8.5827
1989	1	4	8.3627	8.6789	8.9929	9.0397	9.0325	9.0485	9.0721	9.0926	9.1062	9.1123	9.1113	9.1042	9.092	9.0759	9.0567	9.0351	9.012	8.9877	8.9627	8.9375	8.9123	8.8873	8.8627	8.8387	8.8153	8.7926	8.7706	8.7494	8.7291	8.7095	8.6907	8.6727
1989	1	11	8.3531	8.7268	9.063	9.1028	9.0827	9.087	9.1042	9.1216	9.1331	9.1368	9.1327	9.1215	9.1044	9.0824	9.0566	9.028	8.9973	8.9652	8.9323	8.899	8.8657	8.8327	8.8002	8.7683	8.7373	8.7072	8.678	8.6498	8.6227	8.5966	8.5716	8.5475
1989	1	18	8.3723	8.5927	8.9072	8.9284	8.9069	8.8944	8.8904	8.8889	8.8858	8.8793	8.869	8.8552	8.8382	8.8188	8.7975	8.7748	8.7512	8.7271	8.7028	8.6785	8.6545	8.631	8.608	8.5857	8.564	8.5432	8.523	8.5037	8.4852	8.4674	8.4504	8.4341
1989	1	25	8.4106	8.6406	8.8998	8.9095	8.8924	8.8836	8.8808	8.8787	8.8739	8.8654	8.853	8.837	8.8181	8.797	8.7743	8.7504	8.726	8.7013	8.6767	8.6524	8.6285	8.6052	8.5826	8.5608	8.5398	8.5196	8.5003	8.4818	8.4641	8.4472	8.4311	8.4158
1989	2	1	8.4873	8.6981	8.9363	8.9294	8.9004	8.8871	8.8827	8.8795	8.874	8.8648	8.852	8.8359	8.8173	8.7967	8.7748	8.752	8.7288	8.7056	8.6825	8.6598	8.6376	8.6161	8.5954	8.5753	8.5562	8.5378	8.5202	8.5034	8.4875	8.4722	8.4578	8.444
1989	2	8	8.6502	8.7747	9.0294	8.9901	8.9298	8.8908	8.8666	8.8489	8.8329	8.8165	8.7989	8.7802	8.7603	8.7398	8.7189	8.6978	8.6768	8.6562	8.6361	8.6165	8.5976	8.5794	8.562	8.5453	8.5294	8.5142	8.4998	8.4861	8.4731	8.4607	8.449	8.4378
1989	2	15	8.6119	8.8799	9.1984	9.1982	9.1616	9.1448	9.1361	9.1277	9.1168	9.1029	9.0865	9.068	9.0482	9.0276	9.0067	8.9859	8.9654	8.9454	8.9261	8.9075	8.8898	8.873	8.8569	8.8418	8.8274	8.8139	8.8011	8.789	8.7776	8.7668	8.7567	8.7471
